MovieID,Rating,Title,Genres
2077,5,"Journey of Natty Gann, The (1985)",Adventure|Children's
3011,2,"They Shoot Horses, Don't They? (1969)",Drama
2043,3,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy
2297,4,What Dreams May Come (1998),Drama|Romance
2657,2,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
3044,5,Dead Again (1991),Mystery|Romance|Thriller
3821,3,Nutty Professor II: The Klumps (2000),Comedy
1079,3,"Fish Called Wanda, A (1988)",Comedy
1345,1,Carrie (1976),Horror
2311,1,2010 (1984),Mystery|Sci-Fi
2968,2,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
2709,4,Muppets From Space (1999),Children's|Comedy
3175,2,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3362,5,Dog Day Afternoon (1975),Comedy|Crime|Drama
2550,2,"Haunting, The (1963)",Horror|Thriller
2460,1,"Texas Chainsaw Massacre 2, The (1986)",Horror
2461,1,Leatherface: Texas Chainsaw Massacre III (1990),Horror
2462,1,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
902,3,Breakfast at Tiffany's (1961),Drama|Romance
3771,3,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
2110,3,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1304,4,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
2622,4,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
2107,1,Halloween: H20 (1998),Horror|Thriller
2115,2,Indiana Jones and the Temple of Doom (1984),Action|Adventure
2018,5,Bambi (1942),Animation|Children's
2875,2,Sommersby (1993),Drama|Mystery|Romance
968,1,Night of the Living Dead (1968),Horror|Sci-Fi
1754,1,Fallen (1998),Action|Mystery|Thriller
3168,5,Easy Rider (1969),Adventure|Drama
3070,4,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
1552,4,Con Air (1997),Action|Adventure|Thriller
2699,4,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
3251,4,Agnes of God (1985),Drama|Mystery
891,1,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
2,4,Jumanji (1995),Adventure|Children's|Fantasy
107,4,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical
3543,2,Diner (1982),Comedy|Drama
39,5,Clueless (1995),Comedy|Romance
1959,4,Out of Africa (1985),Drama|Romance
2426,4,"Theory of Flight, The (1998)",Comedy|Drama|Romance
1835,5,City of Angels (1998),Romance
532,2,Serial Mom (1994),Comedy|Crime|Horror
3108,1,"Fisher King, The (1991)",Comedy|Drama|Romance
527,1,Schindler's List (1993),Drama|War
2356,3,Celebrity (1998),Comedy
2791,3,Airplane! (1980),Comedy
1286,4,Somewhere in Time (1980),Drama|Romance
447,3,"Favor, The (1994)",Comedy|Romance
2340,2,Meet Joe Black (1998),Romance
1016,3,"Shaggy Dog, The (1959)",Children's|Comedy
1894,4,Six Days Seven Nights (1998),Adventure|Comedy|Romance
2316,2,Practical Magic (1998),Drama|Romance
153,2,Batman Forever (1995),Action|Adventure|Comedy|Crime
371,4,"Paper, The (1994)",Comedy|Drama
779,1,'Til There Was You (1997),Drama|Romance
914,4,My Fair Lady (1964),Musical|Romance
2870,2,Barefoot in the Park (1967),Comedy
691,4,Mrs. Winterbourne (1996),Comedy|Romance
3097,2,"Shop Around the Corner, The (1940)",Comedy|Romance
1235,4,Harold and Maude (1971),Comedy
195,2,Something to Talk About (1995),Comedy|Drama|Romance
1782,2,Little City (1998),Comedy|Romance
900,3,"American in Paris, An (1951)",Musical|Romance
2492,2,20 Dates (1998),Comedy
2491,1,Simply Irresistible (1999),Comedy|Romance
2473,4,Soul Man (1986),Comedy
1171,1,Bob Roberts (1992),Comedy
3436,2,Dying Young (1991),Drama|Romance
2375,2,"Money Pit, The (1986)",Comedy
1639,3,Chasing Amy (1997),Drama|Romance
218,3,Boys on the Side (1995),Comedy|Drama
3087,3,Scrooged (1988),Comedy
140,4,Up Close and Personal (1996),Drama|Romance
804,1,She's the One (1996),Comedy|Romance
905,4,It Happened One Night (1934),Comedy
2146,2,St. Elmo's Fire (1985),Drama|Romance
3462,3,Modern Times (1936),Comedy
2738,3,Crimes of the Heart (1986),Comedy|Drama
1593,1,Picture Perfect (1997),Comedy|Romance
3614,3,Honeymoon in Vegas (1992),Comedy|Romance
252,2,I.Q. (1994),Comedy|Romance
2052,1,Hocus Pocus (1993),Children's|Comedy
3099,5,Shampoo (1975),Comedy|Romance
933,3,To Catch a Thief (1955),Comedy|Romance|Thriller
1414,2,Mother (1996),Comedy
1043,2,To Gillian on Her 37th Birthday (1996),Drama|Romance
305,2,Ready to Wear (Pret-A-Porter) (1994),Comedy
2015,3,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
34,1,Babe (1995),Children's|Comedy|Drama
1409,3,Michael (1996),Comedy|Romance
1914,1,Smoke Signals (1998),Comedy|Drama
3874,3,"Couch in New York, A (1996)",Comedy|Romance
11,5,"American President, The (1995)",Comedy|Drama|Romance
3873,3,Cat Ballou (1965),Comedy|Western
2205,2,Mr. & Mrs. Smith (1941),Comedy
2109,2,"Jerk, The (1979)",Comedy
2424,2,You've Got Mail (1998),Comedy|Romance
3466,4,Heart and Souls (1993),Comedy|Fantasy
1632,2,"Smile Like Yours, A (1997)",Comedy|Romance
1226,4,"Quiet Man, The (1952)",Comedy|Romance
3814,4,Love and Death (1975),Comedy
2292,1,Overnight Delivery (1996),Romance
35,2,Carrington (1995),Drama|Romance
7,1,Sabrina (1995),Comedy|Romance
287,2,Nina Takes a Lover (1994),Comedy|Romance
2829,2,"Muse, The (1999)",Comedy|Drama
1014,4,Pollyanna (1960),Children's|Comedy|Drama
3045,2,Peter's Friends (1992),Comedy|Drama
2629,3,"Love Letter, The (1999)",Comedy|Romance
289,5,Only You (1994),Comedy|Romance
697,2,Feeling Minnesota (1996),Drama|Romance
489,3,Made in America (1993),Comedy
2468,4,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
3684,4,"Fabulous Baker Boys, The (1989)",Drama|Romance
1018,3,That Darn Cat! (1965),Children's|Comedy|Mystery
1680,2,Sliding Doors (1998),Drama|Romance
1186,4,"Sex, Lies, and Videotape (1989)",Drama
1380,3,Grease (1978),Comedy|Musical|Romance
2266,5,"Butcher's Wife, The (1991)",Comedy|Romance
1390,3,My Fellow Americans (1996),Comedy
2262,3,About Last Night... (1986),Comedy|Drama|Romance
2884,2,Dog Park (1998),Comedy|Romance
1453,2,"Beautician and the Beast, The (1997)",Comedy|Romance
1948,3,Tom Jones (1963),Comedy
1083,3,"Great Race, The (1965)",Comedy|Musical
1571,2,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
3248,3,Sister Act 2: Back in the Habit (1993),Comedy
355,2,"Flintstones, The (1994)",Children's|Comedy
469,1,"House of the Spirits, The (1993)",Drama|Romance
2443,4,Playing by Heart (1998),Drama|Romance
1600,1,She's So Lovely (1997),Drama|Romance
909,4,"Apartment, The (1960)",Comedy|Drama
1888,2,Hope Floats (1998),Comedy|Drama|Romance
937,4,Love in the Afternoon (1957),Comedy|Romance
2849,2,Queens Logic (1991),Comedy|Drama
1537,3,Shall We Dance? (Shall We Dansu?) (1996),Comedy
2415,1,Violets Are Blue... (1986),Drama|Romance
3076,3,Irma la Douce (1963),Comedy
2822,1,Medicine Man (1992),Adventure|Romance
118,2,If Lucy Fell (1996),Comedy|Romance
348,3,Bullets Over Broadway (1994),Comedy
2417,2,Heartburn (1986),Comedy|Drama
3501,4,Murphy's Romance (1985),Comedy|Romance
1968,3,"Breakfast Club, The (1985)",Comedy|Drama
2581,1,Never Been Kissed (1999),Comedy|Romance
3540,2,Passion of Mind (1999),Romance|Thriller
2168,3,Dance with Me (1998),Drama|Romance
3253,1,Wayne's World (1992),Comedy
1666,3,Hugo Pool (1997),Romance
2037,2,Candleshoe (1977),Adventure|Children's|Comedy
633,2,Denise Calls Up (1995),Comedy
492,3,Manhattan Murder Mystery (1993),Comedy|Mystery
852,2,Tin Cup (1996),Comedy|Romance
1923,1,There's Something About Mary (1998),Comedy
46,5,How to Make an American Quilt (1995),Drama|Romance
2339,3,I'll Be Home For Christmas (1998),Comedy|Romance
2779,5,Heaven Can Wait (1978),Comedy
104,1,Happy Gilmore (1996),Comedy
3534,2,28 Days (2000),Comedy
1398,2,In Love and War (1996),Romance|War
566,2,Naked in New York (1994),Comedy|Romance
205,2,Unstrung Heroes (1995),Comedy|Drama
1677,2,Critical Care (1997),Comedy
1500,1,Grosse Pointe Blank (1997),Comedy|Crime
753,2,"Month by the Lake, A (1995)",Comedy|Drama
378,2,Speechless (1994),Comedy|Romance
3258,1,Death Becomes Her (1992),Comedy
955,4,Bringing Up Baby (1938),Comedy
1269,3,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
2252,2,Hero (1992),Comedy|Drama
440,5,Dave (1993),Comedy|Romance
2385,2,Home Fries (1998),Comedy|Romance
1279,2,Night on Earth (1991),Comedy|Drama
3612,4,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
3061,2,Holiday Inn (1942),Comedy|Musical
3037,3,Little Big Man (1970),Comedy|Drama|Western
2331,2,Living Out Loud (1998),Comedy|Romance
497,4,Much Ado About Nothing (1993),Comedy|Romance
509,1,"Piano, The (1993)",Drama|Romance
1821,5,"Object of My Affection, The (1998)",Comedy|Romance
3269,5,Forever Young (1992),Adventure|Romance|Sci-Fi
3705,2,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
1701,2,Deconstructing Harry (1997),Comedy|Drama
838,2,Emma (1996),Comedy|Drama|Romance
2150,1,"Gods Must Be Crazy, The (1980)",Comedy
2961,2,"Story of Us, The (1999)",Comedy|Drama
2598,2,Pushing Tin (1999),Comedy
719,2,Multiplicity (1996),Comedy
943,3,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
3284,5,They Might Be Giants (1971),Comedy|Romance
2155,2,"Slums of Beverly Hills, The (1998)",Comedy
2245,5,Working Girl (1988),Comedy|Drama
1875,2,Clockwatchers (1997),Comedy
928,3,Rebecca (1940),Romance|Thriller
1057,3,Everyone Says I Love You (1996),Comedy|Musical|Romance
1296,1,"Room with a View, A (1986)",Drama|Romance
186,2,Nine Months (1995),Comedy
468,3,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance
168,3,First Knight (1995),Action|Adventure|Drama|Romance
3685,1,Prizzi's Honor (1985),Comedy|Drama|Romance
1292,2,Being There (1979),Comedy
891,5,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
1717,5,Scream 2 (1997),Horror|Thriller
366,5,Wes Craven's New Nightmare (1994),Horror
1980,5,Friday the 13th Part VII: The New Blood (1988),Horror
2107,5,Halloween: H20 (1998),Horror|Thriller
1981,5,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
2160,5,Rosemary's Baby (1968),Horror|Thriller
3677,1,Baraka (1992),Documentary
2523,1,Rollercoaster (1977),Drama|Thriller
2628,1,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
1977,5,Friday the 13th: The Final Chapter (1984),Horror
1976,5,Friday the 13th Part 3: 3D (1982),Horror
1644,5,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
2338,5,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1983,5,Halloween II (1981),Horror
1969,5,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror
1984,5,Halloween III: Season of the Witch (1983),Horror
3939,5,"Slumber Party Massacre II, The (1987)",Horror
1102,1,American Strays (1996),Action
1970,5,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
1985,5,Halloween 4: The Return of Michael Myers (1988),Horror
1971,5,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
1972,5,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1973,5,Freddy's Dead: The Final Nightmare (1991),Horror
1327,5,"Amityville Horror, The (1979)",Horror
529,1,Searching for Bobby Fischer (1993),Drama
1347,5,"Nightmare on Elm Street, A (1984)",Horror
1975,5,Friday the 13th Part 2 (1981),Horror
1978,5,Friday the 13th Part V: A New Beginning (1985),Horror
1979,5,Friday the 13th Part VI: Jason Lives (1986),Horror
1974,5,Friday the 13th (1980),Horror
3280,5,"Baby, The (1973)",Horror
1986,5,Halloween 5: The Revenge of Michael Myers (1989),Horror
847,1,"Big Squeeze, The (1996)",Comedy|Drama
1407,5,Scream (1996),Horror|Thriller
3361,1,Bull Durham (1988),Comedy
3273,5,Scream 3 (2000),Horror|Mystery|Thriller
1041,5,Secrets & Lies (1996),Drama
2804,4,"Christmas Story, A (1983)",Comedy|Drama
593,2,"Silence of the Lambs, The (1991)",Drama|Thriller
1089,3,Reservoir Dogs (1992),Crime|Thriller
36,5,Dead Man Walking (1995),Drama
1378,3,Young Guns (1988),Action|Comedy|Western
778,3,Trainspotting (1996),Drama
1694,2,"Apostle, The (1997)",Drama
1100,3,Days of Thunder (1990),Action|Romance
2792,2,Airplane II: The Sequel (1982),Comedy
261,3,Little Women (1994),Drama
234,2,Exit to Eden (1994),Comedy
2664,4,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
2088,3,Popeye (1980),Adventure|Comedy|Musical
3082,3,"World Is Not Enough, The (1999)",Action|Thriller
239,2,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance
1562,2,Batman & Robin (1997),Action|Adventure|Crime
419,2,"Beverly Hillbillies, The (1993)",Comedy
2399,2,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
410,2,Addams Family Values (1993),Comedy
2046,3,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
2860,2,Blue Streak (1999),Comedy
996,3,Last Man Standing (1996),Action|Drama|Western
2405,3,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
1526,2,Fathers' Day (1997),Comedy
1459,3,Absolute Power (1997),Mystery|Thriller
991,3,Michael Collins (1996),Drama|War
3483,3,"Road to El Dorado, The (2000)",Animation|Children's
3591,2,Mr. Mom (1983),Comedy|Drama
346,3,Backbeat (1993),Drama|Musical
2926,2,Hairspray (1988),Comedy|Drama
2422,2,"Karate Kid III, The (1989)",Action|Adventure|Drama
1762,3,Deep Rising (1998),Action|Horror|Sci-Fi
1882,2,Godzilla (1998),Action|Sci-Fi
2555,1,Baby Geniuses (1999),Comedy
1752,2,Hard Rain (1998),Action|Thriller
836,3,Chain Reaction (1996),Action|Adventure|Thriller
1282,2,Fantasia (1940),Animation|Children's|Musical
1682,3,"Truman Show, The (1998)",Drama
1011,2,Herbie Rides Again (1974),Adventure|Children's|Comedy
1954,2,Rocky (1976),Action|Drama
3809,2,What About Bob? (1991),Comedy
5,3,Father of the Bride Part II (1995),Comedy
518,2,"Road to Wellville, The (1994)",Comedy
3926,3,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
2815,2,Iron Eagle (1986),Action|War
1007,2,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western
423,3,Blown Away (1994),Action|Thriller
1359,2,Jingle All the Way (1996),Adventure|Children's|Comedy
818,2,"Very Brady Sequel, A (1996)",Comedy
829,2,Joe's Apartment (1996),Comedy|Musical
344,3,Ace Ventura: Pet Detective (1994),Comedy
3476,2,Jacob's Ladder (1990),Horror|Mystery|Thriller
3034,3,Robin Hood (1973),Animation|Children's
3261,3,Singles (1992),Comedy|Drama|Romance
383,3,Wyatt Earp (1994),Western
520,3,Robin Hood: Men in Tights (1993),Comedy
158,2,Casper (1995),Adventure|Children's
835,2,Foxfire (1996),Drama
3527,3,Predator (1987),Action|Sci-Fi|Thriller
3639,3,"Man with the Golden Gun, The (1974)",Action
1944,4,From Here to Eternity (1953),Drama|Romance|War
2816,2,Iron Eagle II (1988),Action|War
1310,4,Hype! (1996),Documentary
2152,1,Air Bud: Golden Receiver (1998),Children's|Comedy
1517,2,Austin Powers: International Man of Mystery (1997),Comedy
372,3,Reality Bites (1994),Comedy|Drama
798,2,Daylight (1996),Action|Adventure|Thriller
524,2,Rudy (1993),Drama
170,3,Hackers (1995),Action|Crime|Thriller
832,3,Ransom (1996),Drama|Thriller
1702,2,Flubber (1997),Children's|Comedy|Fantasy
3107,4,Backdraft (1991),Action|Drama
2701,1,Wild Wild West (1999),Action|Sci-Fi|Western
2531,3,Battle for the Planet of the Apes (1973),Action|Sci-Fi
1894,2,Six Days Seven Nights (1998),Adventure|Comedy|Romance
2827,2,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
2053,2,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi
252,3,I.Q. (1994),Comedy|Romance
3404,5,Titanic (1953),Action|Drama
1042,4,That Thing You Do! (1996),Comedy
1257,3,Better Off Dead... (1985),Comedy
413,3,Airheads (1994),Comedy
3638,3,Moonraker (1979),Action|Romance|Sci-Fi
2642,2,Superman III (1983),Action|Adventure|Sci-Fi
923,4,Citizen Kane (1941),Drama
575,3,"Little Rascals, The (1994)",Children's|Comedy
3424,3,Do the Right Thing (1989),Comedy|Drama
1391,2,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
1019,3,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
1358,3,Sling Blade (1996),Drama|Thriller
3398,3,"Muppets Take Manhattan, The (1984)",Children's|Comedy
3633,3,On Her Majesty's Secret Service (1969),Action
509,3,"Piano, The (1993)",Drama|Romance
2804,3,"Christmas Story, A (1983)",Comedy|Drama
2050,2,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
599,4,"Wild Bunch, The (1969)",Western
2946,5,Help! (1965),Comedy|Musical
2985,3,Robocop (1987),Action|Crime|Sci-Fi
3397,3,"Great Muppet Caper, The (1981)",Children's|Comedy
2059,3,"Parent Trap, The (1998)",Children's|Drama
1474,1,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
1602,2,Leave It to Beaver (1997),Comedy
2496,2,Blast from the Past (1999),Comedy|Romance
2746,3,Little Shop of Horrors (1986),Comedy|Horror|Musical
3629,4,"Gold Rush, The (1925)",Comedy
1274,4,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
1833,3,Mercury Rising (1998),Action|Drama|Thriller
1457,2,Fools Rush In (1997),Comedy|Romance
2311,3,2010 (1984),Mystery|Sci-Fi
256,3,Junior (1994),Comedy|Sci-Fi
2532,3,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
276,2,Milk Money (1994),Comedy|Romance
2334,3,"Siege, The (1998)",Action|Thriller
913,4,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1005,2,D3: The Mighty Ducks (1996),Children's|Comedy
1689,1,"Man Who Knew Too Little, The (1997)",Comedy|Mystery
1125,3,"Return of the Pink Panther, The (1974)",Comedy
3142,5,U2: Rattle and Hum (1988),Documentary|Musical
3213,4,Batman: Mask of the Phantasm (1993),Animation|Children's
2427,3,"Thin Red Line, The (1998)",Action|Drama|War
2822,2,Medicine Man (1992),Adventure|Romance
165,2,Die Hard: With a Vengeance (1995),Action|Thriller
65,2,Bio-Dome (1996),Comedy
2005,3,"Goonies, The (1985)",Adventure|Children's|Fantasy
2421,2,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
765,2,Jack (1996),Comedy|Drama
2401,3,Pale Rider (1985),Western
2379,2,Police Academy 2: Their First Assignment (1985),Comedy
1009,3,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
196,2,Species (1995),Horror|Sci-Fi
1931,3,Mutiny on the Bounty (1935),Adventure
54,2,"Big Green, The (1995)",Children's|Comedy
3243,2,Encino Man (1992),Comedy
62,3,Mr. Holland's Opus (1995),Drama
355,3,"Flintstones, The (1994)",Children's|Comedy
376,3,"River Wild, The (1994)",Action|Thriller
901,4,Funny Face (1957),Comedy|Musical
3688,1,Porky's (1981),Comedy
280,3,Murder in the First (1995),Drama|Thriller
1772,2,Blues Brothers 2000 (1998),Action|Comedy|Musical
2944,3,"Dirty Dozen, The (1967)",Action|War
1398,3,In Love and War (1996),Romance|War
15,2,Cutthroat Island (1995),Action|Adventure|Romance
336,3,"Walking Dead, The (1995)",Drama|War
453,3,For Love or Money (1993),Comedy
66,1,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller
429,2,Cabin Boy (1994),Comedy
19,2,Ace Ventura: When Nature Calls (1995),Comedy
374,2,Richie Rich (1994),Children's|Comedy
2991,3,Live and Let Die (1973),Action
486,2,Life with Mikey (1993),Comedy
1797,4,Everest (1998),Documentary
546,1,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi
2643,2,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2450,2,Howard the Duck (1986),Adventure|Children's|Sci-Fi
910,3,Some Like It Hot (1959),Comedy|Crime
3615,3,Dinosaur (2000),Animation|Children's
514,2,"Ref, The (1994)",Comedy
1205,3,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War
2857,4,Yellow Submarine (1968),Animation|Musical
3477,3,Empire Records (1995),Comedy|Drama
3051,3,Anywhere But Here (1999),Drama
1183,3,"English Patient, The (1996)",Drama|Romance|War
541,4,Blade Runner (1982),Film-Noir|Sci-Fi
151,3,Rob Roy (1995),Drama|Romance|War
2016,2,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western
786,3,Eraser (1996),Action|Thriller
2965,2,"Omega Code, The (1999)",Action
534,3,Shadowlands (1993),Drama|Romance
